--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Product :	CubeSat_1U
Date    :	Monday, 14 June 2021 18:02:22
Author  :	diego
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Component                                | Sub-Component                            | Area[m2]        | Volume[m3]      | Density[kg_m3]  | Mass[kg]        | Gx[mm]          | Gy[mm]          | Gz[mm]          | M1[kgxm2]       | M2[kgxm2]       | M3[kgxm2]       | IoxG[kgxm2]     | IoyG[kgxm2]     | IozG[kgxm2]     | IxyG[kgxm2]     | IxzG[kgxm2]     | IyzG[kgxm2]     | 
0805 Resistor                            |                                          | 8.30293e-006    | 1.2574e-009     | 1000.000        | 1.2574e-006     | -273.190        | 27.088          | 13.052          | 1.88246e-013    | 4.50983e-013    | 5.85833e-013    | 4.51e-013       | 1.882e-013      | 5.858e-013      | -6.506e-029     | -2.893e-029     | 5.794e-029      | 
0805 Resistor                            |                                          | 8.30293e-006    | 1.2574e-009     | 1000.000        | 1.2574e-006     | -270.637        | 27.060          | 13.052          | 1.88246e-013    | 4.50983e-013    | 5.85833e-013    | 4.51e-013       | 1.882e-013      | 5.858e-013      | -4.375e-029     | -1.004e-029     | 2.52e-029       | 
0805 Resistor                            |                                          | 8.30293e-006    | 1.2574e-009     | 1000.000        | 1.2574e-006     | -268.018        | 27.011          | 13.052          | 1.88246e-013    | 4.50983e-013    | 5.85833e-013    | 4.51e-013       | 1.882e-013      | 5.858e-013      | -4.375e-029     | -3.552e-030     | 1.897e-029      | 
MSOP10                                   |                                          | 4.51326e-005    | 1.12111e-008    | 1000.000        | 1.12111e-005    | -262.143        | 26.231          | 13.392          | 9.98969e-012    | 1.32258e-011    | 2.11807e-011    | 9.99e-012       | 1.323e-011      | 2.118e-011      | -2.611e-014     | -1.112e-015     | 1.252e-015      | 
NAUO34                                   |                                          | 2.76571e-006    | 2.95351e-010    | 1000.000        | 2.95351e-007    | -274.755        | -18.845         | 12.450          | 1.47942e-014    | 3.09043e-014    | 3.36432e-014    | 1.479e-014      | 3.09e-014       | 3.364e-014      | -1.616e-029     | 2.109e-030      | -2.046e-030     | 
NAUO77                                   |                                          | 3.83062e-005    | 1.01005e-008    | 1000.000        | 1.01005e-005    | -268.648        | 9.766           | 12.840          | 8.58414e-012    | 9.13653e-012    | 1.56628e-011    | 8.585e-012      | 9.136e-012      | 1.566e-011      | -1.881e-014     | 5.802e-015      | -4.109e-015     | 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                                         | Extrude4[1]                              | 6.13782e-007    | 1.98335e-011    | 1000.000        | 1.98335e-008    | -266.909        | 11.015          | 12.485          | 0               | 1.20909e-015    | 1.22321e-015    | 9.266e-016      | 1.223e-015      | 4.288e-016      | 4.657e-021      | 4.695e-016      | -4.66e-021      | 
                                         | Cut-Extrude1                             | 3.46235e-005    | 9.98153e-009    | 1000.000        | 9.98153e-006    | -268.669        | 9.766           | 12.844          | 8.47525e-012    | 8.7505e-012     | 1.521e-011      | 8.477e-012      | 8.749e-012      | 1.521e-011      | -1.898e-014     | -7.124e-014     | -4.074e-015     | 
                                         | Extrude4[2]                              | 6.13782e-007    | 1.98335e-011    | 1000.000        | 1.98335e-008    | -266.909        | 10.515          | 12.485          | 0               | 1.20909e-015    | 1.22321e-015    | 9.266e-016      | 1.223e-015      | 4.288e-016      | 4.657e-021      | 4.695e-016      | -4.66e-021      | 
